date,UP
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-01-25T02:21:35,True
2024-01-25T02:21:35,True
2024-01-25T02:31:35,True
2024-04-07T11:05:09,True
2024-04-07T11:05:09,True
2024-04-07T11:15:10,True
2024-04-07T11:15:10,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T13:55:20,True
2024-04-07T16:19:55,True
2024-04-07T16:19:55,True
2024-04-07T16:29:55,True
2024-04-07T17:01:00,True
2024-04-07T17:01:00,True
2024-04-07T17:16:47,True
2024-04-07T17:21:47,True
2024-04-07T17:24:33,True
2024-04-07T19:52:46,True
2024-04-07T19:57:46,True
2024-04-07T20:02:45,True
2024-04-07T20:07:45,True
2024-04-07T20:12:45,True
2024-04-07T20:17:45,True
2024-04-07T20:22:45,True
2024-04-07T20:27:45,True
2024-04-07T20:32:45,True
2024-04-07T20:37:45,True
2024-04-07T20:42:45,True
2024-04-15T00:41:26,True
2024-04-15T00:46:26,True
2024-04-15T00:51:25,True
2024-04-15T00:56:25,True
2024-04-15T01:01:25,True
2024-04-15T01:06:25,True
2024-04-15T01:11:26,True
2024-04-15T01:16:27,True
2024-04-15T01:21:25,True
2024-04-15T01:26:25,True
2024-04-15T01:31:28,True
2024-04-15T01:36:25,True
2024-04-15T01:41:25,True
2024-04-15T01:46:25,True
2024-04-15T01:51:25,True
2024-04-15T01:56:25,True
2024-04-15T02:01:25,True
2024-04-15T02:06:25,True
2024-04-15T02:11:26,True
2024-04-15T02:16:25,True
2024-04-15T02:21:25,True
2024-04-15T02:26:25,True
2024-04-15T02:31:25,True
2024-04-15T02:36:25,True
2024-04-15T02:41:25,True
2024-04-15T02:46:25,True
2024-04-15T02:51:25,True
2024-04-15T02:56:25,True
2024-04-15T03:01:25,True
2024-04-15T03:06:25,True
2024-04-15T03:11:25,True
2024-04-15T03:16:25,True
2024-04-15T03:21:26,True
2024-04-15T03:26:25,True
2024-04-15T03:31:25,True
2024-04-15T03:36:25,True
2024-04-15T03:41:25,True
2024-04-15T03:46:25,True
2024-04-15T03:51:25,True
2024-04-15T03:56:25,True
2024-04-15T04:01:25,True
2024-04-15T04:06:26,True
2024-04-15T04:11:25,True
2024-04-15T04:16:26,True
2024-04-15T04:21:25,True
2024-04-15T04:26:25,True
2024-04-15T04:31:25,True
2024-04-15T04:36:25,True
2024-04-15T04:41:25,True
2024-04-15T04:46:25,True
2024-04-15T04:51:25,True
2024-04-15T04:56:25,True
2024-04-15T05:01:25,True
2024-04-15T05:06:25,True
2024-04-15T05:11:25,True
2024-04-15T05:16:25,True
2024-04-15T05:21:25,True
2024-04-15T05:26:25,True
2024-04-15T05:31:25,True
2024-04-15T05:36:25,True
2024-04-15T05:41:25,True
2024-04-15T05:46:25,True
2024-04-15T05:51:25,True
2024-04-15T05:56:25,True
2024-04-15T06:01:25,True
2024-04-15T06:06:25,True
2024-04-15T06:11:25,True
2024-04-15T06:16:25,True
2024-04-15T06:21:25,True
2024-04-15T06:26:25,True
2024-04-15T06:31:25,True
2024-04-15T06:36:25,True
2024-04-15T06:41:25,True
2024-04-15T06:46:25,True
2024-04-15T06:51:25,True
2024-04-15T06:56:25,True
2024-04-15T07:01:25,True
2024-04-15T07:06:25,True
2024-04-15T07:11:25,True
2024-04-15T07:16:25,True
2024-04-15T07:21:25,True
2024-04-15T07:26:25,True
2024-04-15T07:31:25,True
2024-04-15T07:36:25,True
2024-04-15T07:41:25,True
2024-04-15T07:46:25,True
2024-04-15T07:51:25,True
2024-04-15T07:56:25,True
2024-04-15T08:01:26,True
2024-04-15T08:06:25,True
2024-04-15T08:11:25,True
2024-04-15T08:16:25,True
2024-04-15T08:21:25,True
2024-04-15T08:26:25,True
2024-04-15T08:31:25,True
2024-04-15T08:36:25,True
2024-04-15T08:41:25,True
2024-04-15T08:46:25,True
2024-04-15T08:51:25,True
2024-04-15T08:56:25,True
2024-04-15T09:01:25,True
2024-04-15T09:06:25,True
2024-04-15T09:11:25,True
2024-04-15T09:16:25,True
2024-04-15T09:21:25,True
2024-04-15T09:26:25,True
2024-04-15T09:31:25,True
2024-04-15T09:36:25,True
2024-04-15T09:41:25,True
2024-04-15T09:46:25,True
2024-04-15T09:51:25,True
2024-04-15T09:56:25,True
2024-04-15T10:01:26,True
2024-04-15T10:06:25,True
2024-04-15T10:11:25,True
2024-04-15T10:16:25,True
2024-04-15T10:21:25,True
2024-04-15T10:26:25,True
2024-04-15T10:31:25,True
2024-04-15T10:36:25,True
2024-04-15T10:41:25,True
2024-04-15T10:46:25,True
2024-04-15T10:51:25,True
2024-04-15T10:56:25,True
2024-04-15T11:01:26,True
2024-04-15T11:06:25,True
2024-04-15T11:11:25,True
2024-04-15T11:16:25,True
2024-04-15T11:21:25,True
2024-04-15T11:26:25,True
2024-04-15T11:31:26,True
2024-04-15T11:36:25,True
2024-04-15T11:41:26,True
2024-04-15T11:46:25,True
2024-04-15T11:51:25,True
2024-04-15T11:56:25,True
2024-04-15T12:01:25,True
2024-04-15T12:06:25,True
2024-04-15T12:11:25,True
2024-04-15T12:16:25,True
2024-04-15T12:21:25,True
2024-04-15T12:26:25,True
2024-04-15T12:31:25,True
2024-04-15T12:36:25,True
2024-04-15T12:41:25,True
2024-04-15T12:46:25,True
2024-04-15T12:51:25,True
2024-04-15T12:56:26,True
2024-04-15T13:01:25,True
2024-04-15T13:06:25,True
2024-04-15T13:11:25,True
2024-04-15T13:16:25,True
2024-04-15T13:21:25,True
2024-04-15T13:26:25,True
2024-04-15T13:31:25,True
2024-04-15T13:36:26,True
2024-04-15T13:41:25,True
2024-04-15T13:46:26,True
2024-04-15T13:51:25,True
2024-04-15T13:56:25,True
2024-04-15T14:01:25,True
2024-04-15T14:06:25,True
2024-04-15T14:11:26,True
2024-04-15T14:16:25,True
2024-04-15T14:21:25,True
2024-04-15T14:26:25,True
2024-04-15T14:31:25,True
2024-04-15T14:36:25,True
2024-04-15T14:41:25,True
2024-04-15T14:46:25,True
2024-04-15T14:51:25,True
2024-04-15T14:56:25,True
2024-04-15T15:01:25,True
2024-04-15T15:06:26,True
2024-04-15T15:11:25,True
2024-04-15T15:16:26,True
2024-04-15T15:21:26,True
2024-04-15T15:39:29,True
2024-04-15T15:46:39,True
2024-04-15T15:46:39,True
2024-04-15T15:46:39,True
2024-04-15T15:46:39,True
2024-04-15T15:56:41,False
2024-04-15T15:58:07,False
2024-04-15T16:02:46,False
2024-04-15T16:08:31,True
2024-04-15T16:20:38,True
2024-04-15T16:25:52,True
2024-04-15T16:30:41,True
2024-04-15T16:35:47,True
2024-04-15T16:40:52,True
2024-04-15T16:45:47,True
2024-04-15T16:50:39,True
2024-04-15T16:55:39,True
2024-04-15T17:00:47,True
2024-04-15T17:05:42,True
2024-04-15T17:10:41,True
2024-04-15T17:15:42,True
2024-04-15T17:20:42,True
2024-04-15T17:25:47,True
2024-04-15T17:30:42,True
2024-04-15T17:35:47,True
2024-04-15T17:40:47,True
2024-04-15T17:45:47,True
2024-04-15T17:50:42,True
2024-04-15T17:55:43,True
2024-04-15T18:00:42,True
2024-04-15T18:05:47,True
2024-04-15T18:10:47,True
2024-04-15T18:15:47,True
2024-04-15T18:20:42,True
2024-04-15T18:25:47,True
2024-04-15T18:30:47,True
2024-04-15T18:35:47,True
2024-04-15T18:40:47,True
2024-04-15T18:45:47,True
2024-04-15T18:50:47,True
2024-04-15T18:55:47,True
2024-04-15T19:00:47,True
2024-04-15T19:05:47,True
2024-04-15T19:10:47,True
2024-04-15T19:15:47,True
2024-04-15T19:20:47,True
2024-04-15T19:25:47,True
2024-04-15T19:30:47,True
2024-04-15T19:35:47,True
2024-04-15T19:40:47,True
2024-04-15T19:45:47,True
2024-04-15T19:50:47,True
2024-04-15T19:55:47,True
2024-04-15T20:00:47,True
2024-04-15T20:05:47,True
2024-04-15T20:10:47,True
2024-04-15T20:15:47,True
2024-04-15T20:20:47,True
2024-04-15T20:25:47,True
2024-04-15T20:30:47,True
2024-04-15T20:35:47,True
2024-04-15T20:40:47,True
2024-04-15T20:45:47,True
2024-04-15T20:50:47,True
2024-04-15T20:55:47,True
2024-04-15T21:00:47,True
2024-04-15T21:05:47,True
2024-04-15T21:10:47,True
2024-04-15T21:15:47,True
2024-04-15T21:20:47,True
2024-04-15T21:25:47,True
2024-04-15T21:30:47,True
2024-04-15T21:35:47,True
2024-04-15T21:40:47,True
2024-04-15T21:45:47,True
2024-04-15T21:50:47,True
2024-04-15T21:55:47,True
2024-04-15T22:00:47,True
2024-04-15T22:05:47,True
2024-04-15T22:10:47,True
2024-04-15T22:15:47,True
2024-04-15T22:20:47,True
2024-04-15T22:25:47,True
2024-04-15T22:30:47,True
2024-04-15T22:35:47,True
2024-04-15T22:40:47,True
2024-04-15T22:45:47,True
2024-04-15T22:50:47,True
2024-04-15T22:55:47,True
2024-04-15T23:00:47,True
2024-04-15T23:05:47,True
2024-04-15T23:10:47,True
2024-04-15T23:15:47,True
2024-04-15T23:20:47,True
2024-04-15T23:25:47,True
2024-04-15T23:30:47,True
2024-04-15T23:35:47,True
2024-04-15T23:40:47,True
2024-04-15T23:45:47,True
2024-04-15T23:50:47,True
2024-04-15T23:55:47,True
2024-04-16T00:00:47,True
2024-04-16T00:05:47,True
2024-04-16T00:10:47,True
2024-04-16T00:15:47,True
2024-04-16T00:20:47,True
2024-04-16T00:25:47,True
2024-04-16T00:30:47,True
2024-04-16T00:35:47,True
2024-04-16T00:40:47,True
2024-04-16T00:45:47,True
2024-04-16T00:50:47,True
2024-04-16T00:55:47,True
2024-04-16T01:00:47,True
2024-04-16T01:05:47,True
2024-04-16T01:10:47,True
2024-04-16T01:15:47,True
2024-04-16T01:20:47,True
2024-04-16T01:25:47,True
2024-04-16T01:30:47,True
2024-04-16T01:35:47,True
2024-04-16T01:40:47,True
2024-04-16T01:45:47,True
2024-04-16T01:50:47,True
2024-04-16T01:55:47,True
2024-04-16T02:00:47,True
2024-04-16T02:05:47,True
2024-04-16T02:10:47,True
2024-04-16T02:15:47,True
2024-04-16T02:20:47,True
2024-04-16T02:25:47,True
2024-04-16T02:30:47,True
2024-04-16T02:35:47,True
2024-04-16T02:40:47,True
2024-04-16T02:45:47,True
2024-04-16T02:50:47,True
2024-04-16T02:55:47,True
2024-04-16T03:00:47,True
2024-04-16T03:05:47,True
2024-04-16T03:10:47,True
2024-04-16T03:15:47,True
2024-04-16T03:20:47,True
2024-04-16T03:25:47,True
2024-04-16T03:30:47,True
2024-04-16T03:35:47,True
2024-04-16T03:40:47,True
2024-04-16T03:45:47,True
2024-04-16T03:50:47,True
2024-04-16T03:55:47,True
2024-04-16T04:00:47,True
2024-04-16T04:05:47,True
2024-04-16T04:10:47,True
2024-04-16T04:15:47,True
2024-04-16T04:20:47,True
2024-04-16T04:25:47,True
2024-04-16T04:30:47,True
2024-04-16T04:35:47,True
2024-04-16T04:40:47,True
2024-04-16T04:45:47,True
2024-04-16T04:50:47,True
2024-04-16T04:55:47,True
2024-04-16T05:00:47,True
2024-04-16T05:05:47,True
2024-04-16T05:10:47,True
2024-04-16T05:15:47,True
2024-04-16T05:20:47,True
2024-04-16T05:25:47,True
2024-04-16T05:30:47,True
2024-04-16T05:35:47,True
2024-04-16T05:40:47,True
2024-04-16T05:45:47,True
2024-04-16T05:50:47,True
2024-04-16T05:55:47,True
2024-04-16T06:00:47,True
2024-04-16T06:05:47,True
2024-04-16T06:10:47,True
2024-04-16T06:15:47,True
2024-04-16T06:20:47,True
2024-04-16T06:25:47,True
2024-04-16T06:30:47,True
2024-04-16T06:35:47,True
2024-04-16T06:40:47,True
2024-04-16T06:45:47,True
2024-04-16T06:50:37,True
2024-04-16T06:55:37,True
2024-04-17T07:02:07,True
2024-04-17T07:07:07,True
2024-04-17T07:12:07,True
2024-04-17T07:17:07,True
2024-04-17T07:22:07,True
2024-04-17T07:27:07,True
2024-04-17T07:32:07,True
2024-04-17T07:37:07,True
2024-04-17T07:42:07,True
2024-04-17T07:47:07,True
2024-04-17T07:52:07,True
2024-04-17T07:57:07,True
2024-04-17T08:02:07,True
2024-04-17T08:07:07,True
2024-04-17T08:12:07,True
2024-04-17T08:17:07,True
2024-04-17T08:22:07,True
2024-04-17T08:27:07,True
2024-04-17T08:32:07,True
2024-04-17T08:37:07,True
2024-04-17T08:42:07,True
2024-04-17T08:47:07,True
2024-04-17T08:52:07,True
2024-04-17T08:57:07,True
2024-04-17T09:02:07,True
2024-04-17T09:07:07,True
2024-04-17T09:12:07,True
2024-04-17T09:17:07,True
2024-04-17T09:22:07,True
